2023-09-07 13:59:09,383 INFO    StreamThr :12388 [internal.py:wandb_internal():86] W&B internal server running at pid: 12388, started at: 2023-09-07 13:59:09.382976
2023-09-07 13:59:10,250 DEBUG   HandlerThread:12388 [system_monitor.py:probe():210] {'os': 'Linux-4.15.0-206-generic-x86_64-with-glibc2.27', 'python': '3.8.16', 'heartbeatAt': '2023-09-07T04:59:10.234992', 'startedAt': '2023-09-07T04:59:09.372716', 'docker': None, 'cuda': None, 'args': ('--config', '/home/jisukim/LLMscience/llm/configs/config_orca_mini_v3_7b.yaml'), 'state': 'running', 'program': '/home/jisukim/LLMscience/llm/finetune.py', 'codePath': 'llm/finetune.py', 'git': {'remote': 'https://github.com/merry555/LLMscience.git', 'commit': '275daea0a54a4af053f1d6a103b74a005ec42624'}, 'email': 'jisukim8873@gmail.com', 'root': '/home/jisukim/LLMscience', 'host': 'dev-03', 'username': 'jisukim', 'executable': '/home/jisukim/.cache/pypoetry/virtualenvs/llmscience-qSp4PjaH-py3.8/bin/python3', 'cpu_count': 20, 'cpu_count_logical': 40, 'cpu_freq': {'current': 2902.868025, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2899.185, 'min': 0.0, 'max': 0.0}, {'current': 2899.589, 'min': 0.0, 'max': 0.0}, {'current': 2898.121, 'min': 0.0, 'max': 0.0}, {'current': 2899.29, 'min': 0.0, 'max': 0.0}, {'current': 2900.432, 'min': 0.0, 'max': 0.0}, {'current': 2900.534, 'min': 0.0, 'max': 0.0}, {'current': 2909.09, 'min': 0.0, 'max': 0.0}, {'current': 2898.499, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2899.729, 'min': 0.0, 'max': 0.0}, {'current': 2901.246, 'min': 0.0, 'max': 0.0}, {'current': 2900.594, 'min': 0.0, 'max': 0.0}, {'current': 2893.266, 'min': 0.0, 'max': 0.0}, {'current': 2899.886, 'min': 0.0, 'max': 0.0}, {'current': 2900.011, 'min': 0.0, 'max': 0.0}, {'current': 2898.325, 'min': 0.0, 'max': 0.0}, {'current': 2900.856, 'min': 0.0, 'max': 0.0}, {'current': 2905.501, 'min': 0.0, 'max': 0.0}, {'current': 2901.473, 'min': 0.0, 'max': 0.0}, {'current': 2902.762, 'min': 0.0, 'max': 0.0}, {'current': 2900.014, 'min': 0.0, 'max': 0.0}, {'current': 2905.301, 'min': 0.0, 'max': 0.0}, {'current': 2899.74, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.033, 'min': 0.0, 'max': 0.0}, {'current': 2910.484, 'min': 0.0, 'max': 0.0}, {'current': 2899.797, 'min': 0.0, 'max': 0.0}, {'current': 2900.712, 'min': 0.0, 'max': 0.0}, {'current': 2899.714, 'min': 0.0, 'max': 0.0}, {'current': 2904.168, 'min': 0.0, 'max': 0.0}, {'current': 2901.073, 'min': 0.0, 'max': 0.0}, {'current': 2898.616, 'min': 0.0, 'max': 0.0}, {'current': 2912.147, 'min': 0.0, 'max': 0.0}, {'current': 2898.55, 'min': 0.0, 'max': 0.0}, {'current': 2905.387, 'min': 0.0, 'max': 0.0}, {'current': 2908.424, 'min': 0.0, 'max': 0.0}, {'current': 2916.093, 'min': 0.0, 'max': 0.0}, {'current': 2910.71, 'min': 0.0, 'max': 0.0}, {'current': 2921.348, 'min': 0.0, 'max': 0.0}, {'current': 2914.021, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 878.620922088623, 'used': 530.4999732971191}, 'gpu': 'NVIDIA A100-PCIE-40GB', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA A100-PCIE-40GB', 'memory_total': 42949672960}, {'name': 'NVIDIA A100-PCIE-40GB', 'memory_total': 42949672960}], 'memory': {'total': 125.41301345825195}}
2023-09-07 13:59:10,250 INFO    HandlerThread:12388 [system_monitor.py:probe():211] Finished collecting system info
2023-09-07 13:59:10,250 INFO    HandlerThread:12388 [system_monitor.py:probe():214] Publishing system info
2023-09-07 13:59:10,250 DEBUG   HandlerThread:12388 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-09-07 13:59:10,250 DEBUG   HandlerThread:12388 [system_info.py:_save_pip():67] Saving pip packages done
2023-09-07 13:59:10,251 INFO    HandlerThread:12388 [system_monitor.py:probe():216] Finished publishing system info
2023-09-07 13:59:10,253 DEBUG   SenderThread:12388 [sender.py:send():379] send: files
2023-09-07 13:59:10,253 INFO    SenderThread:12388 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2023-09-07 13:59:10,258 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: stop_status
2023-09-07 13:59:10,258 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: stop_status
2023-09-07 13:59:10,564 DEBUG   SenderThread:12388 [sender.py:send():379] send: telemetry
2023-09-07 13:59:11,119 INFO    Thread-12 :12388 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/requirements.txt
2023-09-07 13:59:11,119 INFO    Thread-12 :12388 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/wandb-metadata.json
2023-09-07 13:59:11,120 INFO    Thread-12 :12388 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/output.log
2023-09-07 13:59:11,120 INFO    Thread-12 :12388 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/wandb-summary.json
2023-09-07 13:59:11,584 INFO    wandb-upload_0:12388 [upload_job.py:push():131] Uploaded file /tmp/tmp9mwyq2uywandb/25vh8efh-wandb-metadata.json
2023-09-07 13:59:13,118 INFO    Thread-12 :12388 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/output.log
2023-09-07 13:59:14,400 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: status_report
2023-09-07 13:59:15,119 INFO    Thread-12 :12388 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/output.log
2023-09-07 13:59:17,119 INFO    Thread-12 :12388 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/output.log
2023-09-07 13:59:19,120 INFO    Thread-12 :12388 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/output.log
2023-09-07 13:59:19,477 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: status_report
2023-09-07 13:59:21,120 INFO    Thread-12 :12388 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/output.log
2023-09-07 13:59:23,121 INFO    Thread-12 :12388 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/output.log
2023-09-07 13:59:25,042 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: status_report
2023-09-07 13:59:25,053 DEBUG   SenderThread:12388 [sender.py:send():379] send: exit
2023-09-07 13:59:25,053 INFO    SenderThread:12388 [sender.py:send_exit():584] handling exit code: 1
2023-09-07 13:59:25,053 INFO    SenderThread:12388 [sender.py:send_exit():586] handling runtime: 14
2023-09-07 13:59:25,053 INFO    SenderThread:12388 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-09-07 13:59:25,053 INFO    SenderThread:12388 [sender.py:send_exit():592] send defer
2023-09-07 13:59:25,054 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: defer
2023-09-07 13:59:25,054 INFO    HandlerThread:12388 [handler.py:handle_request_defer():170] handle defer: 0
2023-09-07 13:59:25,054 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: defer
2023-09-07 13:59:25,054 INFO    SenderThread:12388 [sender.py:send_request_defer():608] handle sender defer: 0
2023-09-07 13:59:25,054 INFO    SenderThread:12388 [sender.py:transition_state():612] send defer: 1
2023-09-07 13:59:25,054 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: defer
2023-09-07 13:59:25,054 INFO    HandlerThread:12388 [handler.py:handle_request_defer():170] handle defer: 1
2023-09-07 13:59:25,054 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: defer
2023-09-07 13:59:25,054 INFO    SenderThread:12388 [sender.py:send_request_defer():608] handle sender defer: 1
2023-09-07 13:59:25,054 INFO    SenderThread:12388 [sender.py:transition_state():612] send defer: 2
2023-09-07 13:59:25,054 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: defer
2023-09-07 13:59:25,054 INFO    HandlerThread:12388 [handler.py:handle_request_defer():170] handle defer: 2
2023-09-07 13:59:25,054 INFO    HandlerThread:12388 [system_monitor.py:finish():190] Stopping system monitor
2023-09-07 13:59:25,055 DEBUG   SystemMonitor:12388 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-09-07 13:59:25,055 DEBUG   SystemMonitor:12388 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-09-07 13:59:25,055 DEBUG   SystemMonitor:12388 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-09-07 13:59:25,056 INFO    HandlerThread:12388 [interfaces.py:finish():202] Joined cpu monitor
2023-09-07 13:59:25,056 INFO    HandlerThread:12388 [interfaces.py:finish():202] Joined disk monitor
2023-09-07 13:59:25,121 INFO    Thread-12 :12388 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/output.log
2023-09-07 13:59:25,122 INFO    Thread-12 :12388 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/wandb-summary.json
2023-09-07 13:59:25,663 INFO    HandlerThread:12388 [interfaces.py:finish():202] Joined gpu monitor
2023-09-07 13:59:25,663 INFO    HandlerThread:12388 [interfaces.py:finish():202] Joined memory monitor
2023-09-07 13:59:25,663 INFO    HandlerThread:12388 [interfaces.py:finish():202] Joined network monitor
2023-09-07 13:59:25,663 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: defer
2023-09-07 13:59:25,663 INFO    SenderThread:12388 [sender.py:send_request_defer():608] handle sender defer: 2
2023-09-07 13:59:25,664 INFO    SenderThread:12388 [sender.py:transition_state():612] send defer: 3
2023-09-07 13:59:25,664 DEBUG   SenderThread:12388 [sender.py:send():379] send: stats
2023-09-07 13:59:25,664 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: defer
2023-09-07 13:59:25,664 INFO    HandlerThread:12388 [handler.py:handle_request_defer():170] handle defer: 3
2023-09-07 13:59:25,664 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: defer
2023-09-07 13:59:25,664 INFO    SenderThread:12388 [sender.py:send_request_defer():608] handle sender defer: 3
2023-09-07 13:59:25,665 INFO    SenderThread:12388 [sender.py:transition_state():612] send defer: 4
2023-09-07 13:59:25,665 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: defer
2023-09-07 13:59:25,665 INFO    HandlerThread:12388 [handler.py:handle_request_defer():170] handle defer: 4
2023-09-07 13:59:25,665 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: defer
2023-09-07 13:59:25,665 INFO    SenderThread:12388 [sender.py:send_request_defer():608] handle sender defer: 4
2023-09-07 13:59:25,665 INFO    SenderThread:12388 [sender.py:transition_state():612] send defer: 5
2023-09-07 13:59:25,665 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: defer
2023-09-07 13:59:25,665 INFO    HandlerThread:12388 [handler.py:handle_request_defer():170] handle defer: 5
2023-09-07 13:59:25,665 DEBUG   SenderThread:12388 [sender.py:send():379] send: summary
2023-09-07 13:59:25,666 INFO    SenderThread:12388 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-09-07 13:59:25,666 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: defer
2023-09-07 13:59:25,666 INFO    SenderThread:12388 [sender.py:send_request_defer():608] handle sender defer: 5
2023-09-07 13:59:25,666 INFO    SenderThread:12388 [sender.py:transition_state():612] send defer: 6
2023-09-07 13:59:25,666 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: defer
2023-09-07 13:59:25,666 INFO    HandlerThread:12388 [handler.py:handle_request_defer():170] handle defer: 6
2023-09-07 13:59:25,666 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: defer
2023-09-07 13:59:25,666 INFO    SenderThread:12388 [sender.py:send_request_defer():608] handle sender defer: 6
2023-09-07 13:59:25,670 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: status_report
2023-09-07 13:59:25,918 INFO    SenderThread:12388 [sender.py:transition_state():612] send defer: 7
2023-09-07 13:59:25,918 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: defer
2023-09-07 13:59:25,918 INFO    HandlerThread:12388 [handler.py:handle_request_defer():170] handle defer: 7
2023-09-07 13:59:25,918 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: defer
2023-09-07 13:59:25,918 INFO    SenderThread:12388 [sender.py:send_request_defer():608] handle sender defer: 7
2023-09-07 13:59:26,053 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: poll_exit
2023-09-07 13:59:26,122 INFO    Thread-12 :12388 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/config.yaml
2023-09-07 13:59:26,122 INFO    Thread-12 :12388 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/wandb-summary.json
2023-09-07 13:59:27,054 INFO    SenderThread:12388 [sender.py:transition_state():612] send defer: 8
2023-09-07 13:59:27,054 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: poll_exit
2023-09-07 13:59:27,054 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: defer
2023-09-07 13:59:27,054 INFO    HandlerThread:12388 [handler.py:handle_request_defer():170] handle defer: 8
2023-09-07 13:59:27,054 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: defer
2023-09-07 13:59:27,054 INFO    SenderThread:12388 [sender.py:send_request_defer():608] handle sender defer: 8
2023-09-07 13:59:27,055 INFO    SenderThread:12388 [job_builder.py:build():281] Attempting to build job artifact
2023-09-07 13:59:27,055 INFO    SenderThread:12388 [job_builder.py:_get_source_type():400] is repo sourced job
2023-09-07 13:59:27,056 INFO    SenderThread:12388 [job_builder.py:build():374] adding wandb-job metadata file
2023-09-07 13:59:27,058 INFO    SenderThread:12388 [sender.py:transition_state():612] send defer: 9
2023-09-07 13:59:27,058 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: defer
2023-09-07 13:59:27,058 DEBUG   SenderThread:12388 [sender.py:send():379] send: artifact
2023-09-07 13:59:27,058 INFO    HandlerThread:12388 [handler.py:handle_request_defer():170] handle defer: 9
2023-09-07 13:59:27,122 INFO    Thread-12 :12388 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/output.log
2023-09-07 13:59:27,901 INFO    SenderThread:12388 [sender.py:send_artifact():1475] sent artifact job-https___github.com_merry555_LLMscience.git_llm_finetune.py - {'id': 'QXJ0aWZhY3Q6NTYxMjQyNzYy', 'digest': 'b8f38b53e193052c97284b9a5cf907e2', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_merry555_LLMscience.git_llm_finetune.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_merry555_LLMscience.git_llm_finetune.py', 'alias': 'v6'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjk1MzE1Nzg4', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTYxMjQyNzYy', 'versionIndex': 6}}, 'version': 'v6'}
2023-09-07 13:59:27,901 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: defer
2023-09-07 13:59:27,901 INFO    SenderThread:12388 [sender.py:send_request_defer():608] handle sender defer: 9
2023-09-07 13:59:27,901 INFO    SenderThread:12388 [dir_watcher.py:finish():358] shutting down directory watcher
2023-09-07 13:59:28,122 INFO    SenderThread:12388 [dir_watcher.py:finish():388] scan: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files
2023-09-07 13:59:28,122 INFO    SenderThread:12388 [dir_watcher.py:finish():402] scan save: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/requirements.txt requirements.txt
2023-09-07 13:59:28,123 INFO    SenderThread:12388 [dir_watcher.py:finish():402] scan save: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/config.yaml config.yaml
2023-09-07 13:59:28,123 INFO    SenderThread:12388 [dir_watcher.py:finish():402] scan save: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/wandb-summary.json wandb-summary.json
2023-09-07 13:59:28,123 INFO    SenderThread:12388 [dir_watcher.py:finish():402] scan save: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/output.log output.log
2023-09-07 13:59:28,127 INFO    SenderThread:12388 [dir_watcher.py:finish():402] scan save: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/wandb-metadata.json wandb-metadata.json
2023-09-07 13:59:28,127 INFO    SenderThread:12388 [sender.py:transition_state():612] send defer: 10
2023-09-07 13:59:28,131 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: defer
2023-09-07 13:59:28,131 INFO    HandlerThread:12388 [handler.py:handle_request_defer():170] handle defer: 10
2023-09-07 13:59:28,132 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: defer
2023-09-07 13:59:28,132 INFO    SenderThread:12388 [sender.py:send_request_defer():608] handle sender defer: 10
2023-09-07 13:59:28,132 INFO    SenderThread:12388 [file_pusher.py:finish():159] shutting down file pusher
2023-09-07 13:59:28,770 INFO    wandb-upload_1:12388 [upload_job.py:push():131] Uploaded file /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/requirements.txt
2023-09-07 13:59:29,259 INFO    wandb-upload_0:12388 [upload_job.py:push():131] Uploaded file /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/config.yaml
2023-09-07 13:59:29,290 INFO    wandb-upload_3:12388 [upload_job.py:push():131] Uploaded file /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/output.log
2023-09-07 13:59:29,311 INFO    wandb-upload_2:12388 [upload_job.py:push():131] Uploaded file /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/files/wandb-summary.json
2023-09-07 13:59:29,511 INFO    Thread-11 :12388 [sender.py:transition_state():612] send defer: 11
2023-09-07 13:59:29,511 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: defer
2023-09-07 13:59:29,511 INFO    HandlerThread:12388 [handler.py:handle_request_defer():170] handle defer: 11
2023-09-07 13:59:29,511 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: defer
2023-09-07 13:59:29,512 INFO    SenderThread:12388 [sender.py:send_request_defer():608] handle sender defer: 11
2023-09-07 13:59:29,512 INFO    SenderThread:12388 [file_pusher.py:join():164] waiting for file pusher
2023-09-07 13:59:29,512 INFO    SenderThread:12388 [sender.py:transition_state():612] send defer: 12
2023-09-07 13:59:29,512 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: defer
2023-09-07 13:59:29,512 INFO    HandlerThread:12388 [handler.py:handle_request_defer():170] handle defer: 12
2023-09-07 13:59:29,512 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: defer
2023-09-07 13:59:29,512 INFO    SenderThread:12388 [sender.py:send_request_defer():608] handle sender defer: 12
2023-09-07 13:59:29,512 INFO    SenderThread:12388 [file_stream.py:finish():593] file stream finish called
2023-09-07 13:59:30,100 INFO    SenderThread:12388 [file_stream.py:finish():597] file stream finish is done
2023-09-07 13:59:30,100 INFO    SenderThread:12388 [sender.py:transition_state():612] send defer: 13
2023-09-07 13:59:30,100 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: defer
2023-09-07 13:59:30,100 INFO    HandlerThread:12388 [handler.py:handle_request_defer():170] handle defer: 13
2023-09-07 13:59:30,100 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: defer
2023-09-07 13:59:30,101 INFO    SenderThread:12388 [sender.py:send_request_defer():608] handle sender defer: 13
2023-09-07 13:59:30,101 INFO    SenderThread:12388 [sender.py:transition_state():612] send defer: 14
2023-09-07 13:59:30,101 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: defer
2023-09-07 13:59:30,101 DEBUG   SenderThread:12388 [sender.py:send():379] send: final
2023-09-07 13:59:30,101 INFO    HandlerThread:12388 [handler.py:handle_request_defer():170] handle defer: 14
2023-09-07 13:59:30,101 DEBUG   SenderThread:12388 [sender.py:send():379] send: footer
2023-09-07 13:59:30,101 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: defer
2023-09-07 13:59:30,101 INFO    SenderThread:12388 [sender.py:send_request_defer():608] handle sender defer: 14
2023-09-07 13:59:30,102 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: poll_exit
2023-09-07 13:59:30,102 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: poll_exit
2023-09-07 13:59:30,102 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: server_info
2023-09-07 13:59:30,102 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: get_summary
2023-09-07 13:59:30,103 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: server_info
2023-09-07 13:59:30,104 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: sampled_history
2023-09-07 13:59:30,105 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: job_info
2023-09-07 13:59:30,287 DEBUG   SenderThread:12388 [sender.py:send_request():406] send_request: job_info
2023-09-07 13:59:30,287 INFO    MainThread:12388 [wandb_run.py:_footer_history_summary_info():3481] rendering history
2023-09-07 13:59:30,287 INFO    MainThread:12388 [wandb_run.py:_footer_history_summary_info():3513] rendering summary
2023-09-07 13:59:30,287 INFO    MainThread:12388 [wandb_run.py:_footer_sync_info():3440] logging synced files
2023-09-07 13:59:30,287 DEBUG   HandlerThread:12388 [handler.py:handle_request():144] handle_request: shutdown
2023-09-07 13:59:30,287 INFO    HandlerThread:12388 [handler.py:finish():861] shutting down handler
2023-09-07 13:59:31,105 INFO    WriterThread:12388 [datastore.py:close():294] close: /home/jisukim/LLMscience/llm/shell/wandb/run-20230907_135909-79d2vv1j/run-79d2vv1j.wandb
2023-09-07 13:59:31,287 INFO    SenderThread:12388 [sender.py:finish():1552] shutting down sender
2023-09-07 13:59:31,287 INFO    SenderThread:12388 [file_pusher.py:finish():159] shutting down file pusher
2023-09-07 13:59:31,287 INFO    SenderThread:12388 [file_pusher.py:join():164] waiting for file pusher
